year,cert,namefull,branname,address,city,stalp,zipbr,depsumbr,bkclass,bkmo,uninumbr
2024,10134,National Utah Financial,National Utah Financial - Salt Lake City Limited Service,6359 Main St,Salt Lake City,UT,27065,183911,SB,N,100782
2024,10134,National Utah Financial,National Utah Financial - Salt Lake City Full Service,4736 Main St,Salt Lake City,UT,98760,158982,SB,N,100783
2024,10134,National Utah Financial,National Utah Financial - Salt Lake City Limited Service,2491 Main St,Salt Lake City,UT,13771,87495,SB,N,100784
2024,10134,National Utah Financial,National Utah Financial - Salt Lake City Limited Service,7488 Main St,Salt Lake City,UT,42547,96883,SB,N,100785
2024,10134,National Utah Financial,National Utah Financial - Salt Lake City Full Service,7606 Main St,Salt Lake City,UT,21237,173321,SB,N,100786
2024,10134,National Utah Financial,National Utah Financial - Salt Lake City Limited Service,5396 Main St,Salt Lake City,UT,62108,79462,SB,N,100787
2024,10134,National Utah Financial,National Utah Financial - Salt Lake City Full Service,7035 Main St,Salt Lake City,UT,88275,122093,SB,N,100788
2024,10134,National Utah Financial,National Utah Financial - Salt Lake City Full Service,1062 Main St,Salt Lake City,UT,16830,73002,SB,N,100789
2024,10134,National Utah Financial,National Utah Financial - Salt Lake City Full Service,5904 Main St,Salt Lake City,UT,89478,136985,SB,N,100790
2024,10135,Mountain Virginia Bank,Mountain Virginia Bank Main,8366 Main St,Richmond,VA,91219,7717,N,Y,100791
2024,10135,Mountain Virginia Bank,Mountain Virginia Bank - Richmond Limited Service,6176 Main St,Richmond,VA,27332,29867,N,N,100792
2024,10135,Mountain Virginia Bank,Mountain Virginia Bank - Richmond Full Service,2883 Main St,Richmond,VA,76027,11681,N,N,100793
2024,10135,Mountain Virginia Bank,Mountain Virginia Bank - Richmond Limited Service,2261 Main St,Richmond,VA,21750,27597,N,N,100794
2024,10135,Mountain Virginia Bank,Mountain Virginia Bank - Richmond Full Service,2423 Main St,Richmond,VA,44131,19680,N,N,100795
2024,10136,Coastal Idaho Financial,Coastal Idaho Financial Main,2195 Main St,Boise,ID,75432,29097,N,Y,100796
2024,10137,National Bank of Charlotte,National Bank of Charlotte Main,4735 Main St,Charlotte,NC,44500,29677,SM,Y,100797
2024,10137,National Bank of Charlotte,National Bank of Charlotte - Charlotte Full Service,2803 Main St,Charlotte,NC,51358,15228,SM,N,100798
2024,10137,National Bank of Charlotte,National Bank of Charlotte - Charlotte Full Service,7308 Main St,Charlotte,NC,16975,20946,SM,N,100799
2024,10138,Allied Financial of New Orleans,Allied Financial of New Orleans Main,3100 Main St,New Orleans,LA,14700,10564,N,Y,100800
2024,10138,Allied Financial of New Orleans,Allied Financial of New Orleans - New Orleans Limited Service,7753 Main St,New Orleans,LA,67203,13532,N,N,100801
2024,10139,Eastern Trust Company of Omaha,Eastern Trust Company of Omaha Main,5941 Main St,Omaha,NE,83512,73213,NM,Y,100802
2024,10140,Trust Savings Bank of Fargo,Trust Savings Bank of Fargo Main,2525 Main St,Fargo,ND,26207,9147,SM,Y,100803
2024,10140,Trust Savings Bank of Fargo,Trust Savings Bank of Fargo - Fargo Full Service,4754 Main St,Fargo,ND,33678,5945,SM,N,100804
2024,10140,Trust Savings Bank of Fargo,Trust Savings Bank of Fargo - Fargo Full Service,4569 Main St,Fargo,ND,83825,9321,SM,N,100805
2024,10140,Trust Savings Bank of Fargo,Trust Savings Bank of Fargo - Fargo Full Service,167 Main St,Fargo,ND,78945,14737,SM,N,100806
2024,10141,First Bank & Trust of Denver,First Bank & Trust of Denver Main,1358 Main St,Denver,CO,42264,27495,N,Y,100807
2024,10141,First Bank & Trust of Denver,First Bank & Trust of Denver - Denver Full Service,5484 Main St,Denver,CO,13402,15682,N,N,100808
2024,10141,First Bank & Trust of Denver,First Bank & Trust of Denver - Denver Full Service,2098 Main St,Denver,CO,61664,48212,N,N,100809
2024,10141,First Bank & Trust of Denver,First Bank & Trust of Denver - Denver Full Service,1837 Main St,Denver,CO,52406,46298,N,N,100810
2024,10141,First Bank & Trust of Denver,First Bank & Trust of Denver - Denver Full Service,7961 Main St,Denver,CO,69513,15197,N,N,100811
2024,10142,Community National Bank of Reno,Community National Bank of Reno Main,818 Main St,Las Vegas,NV,96005,68979,NM,Y,100812
2024,10142,Community National Bank of Reno,Community National Bank of Reno - Las Vegas Limited Service,9425 Main St,Las Vegas,NV,26950,133299,NM,N,100813
2024,10142,Community National Bank of Reno,Community National Bank of Reno - Las Vegas Full Service,4735 Main St,Las Vegas,NV,52358,118118,NM,N,100814
2024,10143,Trust Banking Group of Topeka,Trust Banking Group of Topeka Main,9967 Main St,Wichita,KS,59989,25210,N,Y,100815
2024,10144,Farmers Trust Company of Raleigh,Farmers Trust Company of Raleigh Main,4033 Main St,Charlotte,NC,62286,2867128,SM,Y,100816
2024,10144,Farmers Trust Company of Raleigh,Farmers Trust Company of Raleigh - Charlotte Full Service,2769 Main St,Charlotte,NC,60921,5776568,SM,N,100817
2024,10144,Farmers Trust Company of Raleigh,Farmers Trust Company of Raleigh - Charlotte Limited Service,2625 Main St,Charlotte,NC,25807,4776952,SM,N,100818
2024,10144,Farmers Trust Company of Raleigh,Farmers Trust Company of Raleigh - Charlotte Limited Service,5180 Main St,Charlotte,NC,99779,5526903,SM,N,100819
2024,10144,Farmers Trust Company of Raleigh,Farmers Trust Company of Raleigh - Charlotte Limited Service,6120 Main St,Charlotte,NC,77194,4866363,SM,N,100820
2024,10144,Farmers Trust Company of Raleigh,Farmers Trust Company of Raleigh - Charlotte Limited Service,6458 Main St,Charlotte,NC,72447,3794155,SM,N,100821
2024,10144,Farmers Trust Company of Raleigh,Farmers Trust Company of Raleigh - Charlotte Full Service,1578 Main St,Charlotte,NC,65382,4548812,SM,N,100822
2024,10144,Farmers Trust Company of Raleigh,Farmers Trust Company of Raleigh - Charlotte Full Service,7079 Main St,Charlotte,NC,22182,2531898,SM,N,100823
2024,10144,Farmers Trust Company of Raleigh,Farmers Trust Company of Raleigh - Charlotte Full Service,7694 Main St,Charlotte,NC,98662,3288946,SM,N,100824
2024,10144,Farmers Trust Company of Raleigh,Farmers Trust Company of Raleigh - Charlotte Full Service,2640 Main St,Charlotte,NC,74922,4967292,SM,N,100825
2024,10145,Eastern Washington Financial,Eastern Washington Financial Main,7265 Main St,Seattle,WA,20378,108492,N,Y,100826
2024,10145,Eastern Washington Financial,Eastern Washington Financial - Seattle Limited Service,2193 Main St,Seattle,WA,99694,83787,N,N,100827
2024,10145,Eastern Washington Financial,Eastern Washington Financial - Seattle Full Service,4941 Main St,Seattle,WA,84519,148894,N,N,100828
2024,10145,Eastern Washington Financial,Eastern Washington Financial - Seattle Full Service,838 Main St,Seattle,WA,77294,71257,N,N,100829
2024,10145,Eastern Washington Financial,Eastern Washington Financial - Seattle Full Service,1648 Main St,Seattle,WA,70903,131825,N,N,100830
2024,10146,Heritage Banking Group of Billings,Heritage Banking Group of Billings Main,9693 Main St,Billings,MT,20717,76089,NM,Y,100831
2024,10146,Heritage Banking Group of Billings,Heritage Banking Group of Billings - Billings Full Service,7683 Main St,Billings,MT,33534,118626,NM,N,100832
2024,10146,Heritage Banking Group of Billings,Heritage Banking Group of Billings - Billings Limited Service,6919 Main St,Billings,MT,49013,41822,NM,N,100833
2024,10146,Heritage Banking Group of Billings,Heritage Banking Group of Billings - Billings Full Service,7471 Main St,Billings,MT,91764,116812,NM,N,100834
2024,10146,Heritage Banking Group of Billings,Heritage Banking Group of Billings - Billings Limited Service,3166 Main St,Billings,MT,37665,143614,NM,N,100835
2024,10147,Merchants Trust Company of Norfolk,Merchants Trust Company of Norfolk Main,9996 Main St,Richmond,VA,43989,35952,SA,Y,100836
2024,10147,Merchants Trust Company of Norfolk,Merchants Trust Company of Norfolk - Richmond Limited Service,195 Main St,Richmond,VA,61764,28875,SA,N,100837
2024,10148,Lake Washington Financial,Lake Washington Financial Main,7639 Main St,Seattle,WA,63096,67350692,N,Y,100838
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,6010 Main St,Seattle,WA,98316,64810806,N,N,100839
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,2313 Main St,Seattle,WA,11818,28663971,N,N,100840
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,3183 Main St,Seattle,WA,13514,78256567,N,N,100841
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,4061 Main St,Seattle,WA,67119,66861955,N,N,100842
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,7692 Main St,Seattle,WA,29420,43186508,N,N,100843
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,2821 Main St,Seattle,WA,29978,24182367,N,N,100844
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,7464 Main St,Seattle,WA,86706,54800803,N,N,100845
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,6518 Main St,Seattle,WA,16674,42772078,N,N,100846
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,7174 Main St,Seattle,WA,64484,29687262,N,N,100847
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,9181 Main St,Seattle,WA,48112,62098207,N,N,100848
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,8510 Main St,Seattle,WA,87468,49911301,N,N,100849
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,8755 Main St,Seattle,WA,12492,71333264,N,N,100850
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,1140 Main St,Seattle,WA,45107,44203256,N,N,100851
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,5781 Main St,Seattle,WA,68762,30659406,N,N,100852
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,3249 Main St,Seattle,WA,71504,33682129,N,N,100853
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,3699 Main St,Seattle,WA,87025,38500874,N,N,100854
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,7775 Main St,Seattle,WA,27191,80808979,N,N,100855
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,6929 Main St,Seattle,WA,98225,71135451,N,N,100856
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,2754 Main St,Seattle,WA,91506,77152604,N,N,100857
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,1512 Main St,Seattle,WA,97432,69726818,N,N,100858
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,2661 Main St,Seattle,WA,89396,34496333,N,N,100859
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,8189 Main St,Seattle,WA,49800,76725499,N,N,100860
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,397 Main St,Seattle,WA,57026,60611739,N,N,100861
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,2962 Main St,Seattle,WA,75991,68789233,N,N,100862
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,1967 Main St,Seattle,WA,90945,45693390,N,N,100863
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,8068 Main St,Seattle,WA,43793,60962469,N,N,100864
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,9226 Main St,Seattle,WA,45060,75083934,N,N,100865
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Full Service,1806 Main St,Seattle,WA,16608,82187260,N,N,100866
2024,10148,Lake Washington Financial,Lake Washington Financial - Seattle Limited Service,1917 Main St,Seattle,WA,23879,88244012,N,N,100867
2024,10149,Western New Mexico Banking Group,Western New Mexico Banking Group Main,787 Main St,Albuquerque,NM,76493,7487,N,Y,100868
2024,10149,Western New Mexico Banking Group,Western New Mexico Banking Group - Albuquerque Full Service,3465 Main St,Albuquerque,NM,57400,6234,N,N,100869
2024,10149,Western New Mexico Banking Group,Western New Mexico Banking Group - Albuquerque Full Service,7333 Main St,Albuquerque,NM,76308,4047,N,N,100870
2024,10149,Western New Mexico Banking Group,Western New Mexico Banking Group - Albuquerque Full Service,2627 Main St,Albuquerque,NM,94815,7790,N,N,100871
2024,10149,Western New Mexico Banking Group,Western New Mexico Banking Group - Albuquerque Limited Service,2114 Main St,Albuquerque,NM,36462,7458,N,N,100872
2024,10150,Plains Nevada Trust Company,Plains Nevada Trust Company Main,207 Main St,Las Vegas,NV,42154,140107,N,Y,100873
2024,10150,Plains Nevada Trust Company,Plains Nevada Trust Company - Las Vegas Limited Service,2905 Main St,Las Vegas,NV,21171,78798,N,N,100874
2024,10150,Plains Nevada Trust Company,Plains Nevada Trust Company - Las Vegas Limited Service,6899 Main St,Las Vegas,NV,57270,133243,N,N,100875
2024,10150,Plains Nevada Trust Company,Plains Nevada Trust Company - Las Vegas Full Service,8777 Main St,Las Vegas,NV,65275,138072,N,N,100876
2024,10151,Merchants Hawaii Savings Bank,Merchants Hawaii Savings Bank Main,6873 Main St,Honolulu,HI,63648,47446,NM,Y,100877
2024,10151,Merchants Hawaii Savings Bank,Merchants Hawaii Savings Bank - Honolulu Full Service,6027 Main St,Honolulu,HI,13901,47147,NM,N,100878
2024,10152,Trust Delaware Bank & Trust,Trust Delaware Bank & Trust Main,8576 Main St,Wilmington,DE,19120,9994,NM,Y,100879
2024,10152,Trust Delaware Bank & Trust,Trust Delaware Bank & Trust - Wilmington Limited Service,2792 Main St,Wilmington,DE,66894,5870,NM,N,100880
2024,10152,Trust Delaware Bank & Trust,Trust Delaware Bank & Trust - Wilmington Limited Service,2573 Main St,Wilmington,DE,85308,9895,NM,N,100881
2024,10152,Trust Delaware Bank & Trust,Trust Delaware Bank & Trust - Wilmington Full Service,8616 Main St,Wilmington,DE,48761,11896,NM,N,100882
2024,10153,Farmers Banking Group of Honolulu,Farmers Banking Group of Honolulu Main,9170 Main St,Honolulu,HI,49888,139442,NM,Y,100883
2024,10153,Farmers Banking Group of Honolulu,Farmers Banking Group of Honolulu - Honolulu Limited Service,4683 Main St,Honolulu,HI,79178,39030,NM,N,100884
2024,10153,Farmers Banking Group of Honolulu,Farmers Banking Group of Honolulu - Honolulu Full Service,3460 Main St,Honolulu,HI,81358,84328,NM,N,100885
2024,10153,Farmers Banking Group of Honolulu,Farmers Banking Group of Honolulu - Honolulu Full Service,6727 Main St,Honolulu,HI,35859,77616,NM,N,100886
2024,10153,Farmers Banking Group of Honolulu,Farmers Banking Group of Honolulu - Honolulu Full Service,5580 Main St,Honolulu,HI,61117,42355,NM,N,100887
2024,10153,Farmers Banking Group of Honolulu,Farmers Banking Group of Honolulu - Honolulu Full Service,4751 Main St,Honolulu,HI,38014,151582,NM,N,100888
2024,10153,Farmers Banking Group of Honolulu,Farmers Banking Group of Honolulu - Honolulu Full Service,8641 Main St,Honolulu,HI,54657,101239,NM,N,100889
2024,10153,Farmers Banking Group of Honolulu,Farmers Banking Group of Honolulu - Honolulu Full Service,8946 Main St,Honolulu,HI,87660,41316,NM,N,100890
2024,10153,Farmers Banking Group of Honolulu,Farmers Banking Group of Honolulu - Honolulu Full Service,5079 Main St,Honolulu,HI,65410,133316,NM,N,100891
2024,10154,National Maine Bank & Trust,National Maine Bank & Trust Main,6210 Main St,Portland,ME,44046,17465,NM,Y,100892
2024,10154,National Maine Bank & Trust,National Maine Bank & Trust - Portland Full Service,2143 Main St,Portland,ME,68816,6247,NM,N,100893
2024,10154,National Maine Bank & Trust,National Maine Bank & Trust - Portland Full Service,7524 Main St,Portland,ME,54430,17545,NM,N,100894
2024,10154,National Maine Bank & Trust,National Maine Bank & Trust - Portland Full Service,9366 Main St,Portland,ME,92279,21679,NM,N,100895
2024,10154,National Maine Bank & Trust,National Maine Bank & Trust - Portland Limited Service,9484 Main St,Portland,ME,98137,10370,NM,N,100896
2024,10155,Pacific National Bank of Indianapolis,Pacific National Bank of Indianapolis Main,4157 Main St,Indianapolis,IN,23792,165592,N,Y,100897
2024,10155,Pacific National Bank of Indianapolis,Pacific National Bank of Indianapolis - Indianapolis Full Service,6019 Main St,Indianapolis,IN,69547,177765,N,N,100898
2024,10156,Coastal Wisconsin Community Bank,Coastal Wisconsin Community Bank Main,6851 Main St,Milwaukee,WI,20740,50837,SB,Y,100899
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs Main,7902 Main St,Denver,CO,38152,124491918,N,Y,100900
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,8722 Main St,Denver,CO,62789,71589785,N,N,100901
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Limited Service,7037 Main St,Denver,CO,67682,93496823,N,N,100902
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,2768 Main St,Denver,CO,28919,133128326,N,N,100903
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Limited Service,2219 Main St,Denver,CO,77264,106421073,N,N,100904
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,7855 Main St,Denver,CO,14273,55628754,N,N,100905
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,2045 Main St,Denver,CO,88852,71593641,N,N,100906
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,9467 Main St,Denver,CO,47957,46277808,N,N,100907
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,6186 Main St,Denver,CO,49967,49582881,N,N,100908
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Limited Service,558 Main St,Denver,CO,28726,63916252,N,N,100909
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,5099 Main St,Denver,CO,47156,76935145,N,N,100910
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,8108 Main St,Denver,CO,10273,117422452,N,N,100911
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,832 Main St,Denver,CO,64732,69486266,N,N,100912
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,7511 Main St,Denver,CO,54279,65518001,N,N,100913
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Limited Service,2275 Main St,Denver,CO,28156,118984906,N,N,100914
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Limited Service,2540 Main St,Denver,CO,52626,101945122,N,N,100915
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,6811 Main St,Denver,CO,60755,101668145,N,N,100916
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Limited Service,850 Main St,Denver,CO,97876,68502932,N,N,100917
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,1550 Main St,Denver,CO,31707,62224268,N,N,100918
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,5160 Main St,Denver,CO,83537,98163878,N,N,100919
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,3252 Main St,Denver,CO,91094,90954603,N,N,100920
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,7896 Main St,Denver,CO,75881,87123688,N,N,100921
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,8813 Main St,Denver,CO,33559,101031555,N,N,100922
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Limited Service,4118 Main St,Denver,CO,85963,114124517,N,N,100923
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,5349 Main St,Denver,CO,62664,116178998,N,N,100924
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Limited Service,481 Main St,Denver,CO,54558,121788306,N,N,100925
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Full Service,8749 Main St,Denver,CO,51599,76240209,N,N,100926
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Limited Service,1727 Main St,Denver,CO,81012,43237314,N,N,100927
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Limited Service,4287 Main St,Denver,CO,21747,48638347,N,N,100928
2024,10157,Liberty Community Bank of Colorado Springs,Liberty Community Bank of Colorado Springs - Denver Limited Service,2872 Main St,Denver,CO,17721,130977685,N,N,100929
2024,10158,Heritage National Bank of New York,Heritage National Bank of New York Main,1058 Main St,New York,NY,49062,79203,SA,Y,100930
2024,10158,Heritage National Bank of New York,Heritage National Bank of New York - New York Full Service,6863 Main St,New York,NY,52495,100525,SA,N,100931
2024,10158,Heritage National Bank of New York,Heritage National Bank of New York - New York Limited Service,2081 Main St,New York,NY,16799,196152,SA,N,100932
2024,10158,Heritage National Bank of New York,Heritage National Bank of New York - New York Full Service,9701 Main St,New York,NY,40997,167005,SA,N,100933
2024,10158,Heritage National Bank of New York,Heritage National Bank of New York - New York Full Service,6408 Main St,New York,NY,25083,167044,SA,N,100934
2024,10159,Community Federal Savings of Portland,Community Federal Savings of Portland Main,9162 Main St,Portland,OR,63356,899378,N,Y,100935
2024,10159,Community Federal Savings of Portland,Community Federal Savings of Portland - Portland Limited Service,3929 Main St,Portland,OR,12440,499932,N,N,100936
2024,10159,Community Federal Savings of Portland,Community Federal Savings of Portland - Portland Full Service,1763 Main St,Portland,OR,42285,1789743,N,N,100937
2024,10159,Community Federal Savings of Portland,Community Federal Savings of Portland - Portland Limited Service,7406 Main St,Portland,OR,20998,1244281,N,N,100938
2024,10159,Community Federal Savings of Portland,Community Federal Savings of Portland - Portland Full Service,2855 Main St,Portland,OR,42133,975241,N,N,100939
2024,10159,Community Federal Savings of Portland,Community Federal Savings of Portland - Portland Full Service,116 Main St,Portland,OR,70902,1083493,N,N,100940
2024,10159,Community Federal Savings of Portland,Community Federal Savings of Portland - Portland Full Service,108 Main St,Portland,OR,17887,1801621,N,N,100941
2024,10160,Pioneer Trust Company of Anchorage,Pioneer Trust Company of Anchorage Main,6328 Main St,Anchorage,AK,56061,17802,N,Y,100942
2024,10160,Pioneer Trust Company of Anchorage,Pioneer Trust Company of Anchorage - Anchorage Full Service,4709 Main St,Anchorage,AK,15961,22444,N,N,100943
2024,10160,Pioneer Trust Company of Anchorage,Pioneer Trust Company of Anchorage - Anchorage Full Service,1245 Main St,Anchorage,AK,49405,16583,N,N,100944
2024,10160,Pioneer Trust Company of Anchorage,Pioneer Trust Company of Anchorage - Anchorage Limited Service,2388 Main St,Anchorage,AK,82938,19725,N,N,100945
2024,10161,National Community Bank of Atlanta,National Community Bank of Atlanta Main,8370 Main St,Atlanta,GA,51720,161354,N,Y,100946
2024,10161,National Community Bank of Atlanta,National Community Bank of Atlanta - Atlanta Full Service,7517 Main St,Atlanta,GA,45784,176331,N,N,100947
2024,10161,National Community Bank of Atlanta,National Community Bank of Atlanta - Atlanta Full Service,5697 Main St,Atlanta,GA,37606,390309,N,N,100948
2024,10162,Central Trust Company of Newark,Central Trust Company of Newark Main,2290 Main St,Newark,NJ,94730,2393,SM,Y,100949
2024,10162,Central Trust Company of Newark,Central Trust Company of Newark - Newark Full Service,256 Main St,Newark,NJ,98172,5550,SM,N,100950
2024,10162,Central Trust Company of Newark,Central Trust Company of Newark - Newark Limited Service,8111 Main St,Newark,NJ,61483,6093,SM,N,100951
2024,10162,Central Trust Company of Newark,Central Trust Company of Newark - Newark Full Service,8925 Main St,Newark,NJ,14056,6747,SM,N,100952
2024,10163,Patriot Vermont Banking Group,Patriot Vermont Banking Group Main,6266 Main St,Burlington,VT,88815,6752,SA,Y,100953
2024,10163,Patriot Vermont Banking Group,Patriot Vermont Banking Group - Burlington Limited Service,238 Main St,Burlington,VT,26353,5022,SA,N,100954
2024,10163,Patriot Vermont Banking Group,Patriot Vermont Banking Group - Burlington Limited Service,7383 Main St,Burlington,VT,11227,12491,SA,N,100955
2024,10163,Patriot Vermont Banking Group,Patriot Vermont Banking Group - Burlington Full Service,4706 Main St,Burlington,VT,99201,3474,SA,N,100956
2024,10164,Plains Louisiana National Bank,Plains Louisiana National Bank Main,5067 Main St,New Orleans,LA,38986,124067,SM,Y,100957
2024,10164,Plains Louisiana National Bank,Plains Louisiana National Bank - New Orleans Limited Service,702 Main St,New Orleans,LA,46799,381209,SM,N,100958
2024,10164,Plains Louisiana National Bank,Plains Louisiana National Bank - New Orleans Full Service,3525 Main St,New Orleans,LA,10935,304908,SM,N,100959
2024,10165,Pioneer Federal Savings of Omaha,Pioneer Federal Savings of Omaha Main,4644 Main St,Omaha,NE,84593,122445,SB,Y,100960
2024,10165,Pioneer Federal Savings of Omaha,Pioneer Federal Savings of Omaha - Omaha Full Service,9368 Main St,Omaha,NE,98103,243942,SB,N,100961
2024,10166,Federal Alabama Federal Savings,Federal Alabama Federal Savings Main,2201 Main St,Birmingham,AL,18526,5701,NM,Y,100962
2024,10166,Federal Alabama Federal Savings,Federal Alabama Federal Savings - Birmingham Limited Service,3834 Main St,Birmingham,AL,78561,18117,NM,N,100963
2024,10166,Federal Alabama Federal Savings,Federal Alabama Federal Savings - Birmingham Full Service,478 Main St,Birmingham,AL,98832,16889,NM,N,100964
2024,10166,Federal Alabama Federal Savings,Federal Alabama Federal Savings - Birmingham Full Service,7537 Main St,Birmingham,AL,10256,12776,NM,N,100965
2024,10166,Federal Alabama Federal Savings,Federal Alabama Federal Savings - Birmingham Full Service,949 Main St,Birmingham,AL,52336,14392,NM,N,100966
2024,10167,Farmers Community Bank of Portland,Farmers Community Bank of Portland Main,8591 Main St,Portland,OR,71156,101548,SM,Y,100967
2024,10167,Farmers Community Bank of Portland,Farmers Community Bank of Portland - Portland Limited Service,812 Main St,Portland,OR,39431,142214,SM,N,100968
2024,10167,Farmers Community Bank of Portland,Farmers Community Bank of Portland - Portland Limited Service,8823 Main St,Portland,OR,68833,209281,SM,N,100969
2024,10167,Farmers Community Bank of Portland,Farmers Community Bank of Portland - Portland Full Service,5583 Main St,Portland,OR,20722,121248,SM,N,100970
2024,10168,Central Trust Company of Mobile,Central Trust Company of Mobile Main,3796 Main St,Birmingham,AL,65550,17807,NM,Y,100971
2024,10168,Central Trust Company of Mobile,Central Trust Company of Mobile - Birmingham Full Service,5494 Main St,Birmingham,AL,50737,7133,NM,N,100972
2024,10168,Central Trust Company of Mobile,Central Trust Company of Mobile - Birmingham Full Service,556 Main St,Birmingham,AL,72910,12897,NM,N,100973
2024,10168,Central Trust Company of Mobile,Central Trust Company of Mobile - Birmingham Full Service,5577 Main St,Birmingham,AL,42821,12456,NM,N,100974
2024,10168,Central Trust Company of Mobile,Central Trust Company of Mobile - Birmingham Full Service,5683 Main St,Birmingham,AL,17134,10856,NM,N,100975
2024,10169,Federal Federal Bank of San Diego,Federal Federal Bank of San Diego Main,9929 Main St,San Francisco,CA,91207,259678,NM,Y,100976
2024,10169,Federal Federal Bank of San Diego,Federal Federal Bank of San Diego - San Francisco Full Service,9585 Main St,San Francisco,CA,26361,194966,NM,N,100977
2024,10169,Federal Federal Bank of San Diego,Federal Federal Bank of San Diego - San Francisco Full Service,6283 Main St,San Francisco,CA,51062,254221,NM,N,100978
