cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
"29813","4132","605571","0","Peoples Savings and Loan Company","Bucyrus","OH","44820","3/31/2015","5/17/2015","SA","300 South Walnut Street","","2","0","0","8","0","Crawford","","","1/1/1888","4/23/1937","2/3/2015","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","www.peoplessavingsandloan.com","29","139714","27531","23544","45246","0","59697","184","0","5173","159","0","1908","139714","113621","113493","109554","113493","97.4914973478774","0","0","0","0","128","26093","26093","0","0","0","26093","0","809","0","609","128487","98330","139525","139525","48068","140045","0","0","0","0","3111","396","0","0","1431","26049","184","1431","0"
"5818","12143","679246","1210570","Peoples Savings Bank","Elma","IA","50628","3/31/2015","5/17/2015","NM","328 Main Street","R & J FINANCIAL CORPORATION, INC.","1","0","0","2","1","Howard","","","1/1/1927","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.psbiowa.com","11","59895","3485","1171","142","0","54151","819","0","409","324","0","1384","59895","53838","47138","41924","47138","94.9651416583671","0","0","6600","0","100","6057","6057","0","302","2742","3013","0","661","253","744","55464","6422","59366.5","59366.5","52122","59519","0","0","0","0","4982","272","6600","0","11248","6057","653","11248","0"
"16363","0","1013744","1200067","Peoples Savings Bank","Montezuma","IA","50171","3/31/2015","5/17/2015","NM","106 South Second Street","ARENDT'S, INC.","1","0","0","2","1","Poweshiek","","","1/21/1946","1/21/1946","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.peoplesbankmonte.com","10","36626","6027","2605","18914","1150","10114","109","0","82","0","0","339","36626","32745","32695","26497","32695","95.264411333659","0","0","0","0","50","3881","3881","0","90","1200","2591","0","463","0","324","32783","9782","36557.5","36557.5","16714","36346","0","0","0","0","658","10","0","0","464","3691","109","464","0"
"225","0","868844","1203910","Peoples Savings Bank","Crawfordsville","IA","52621","3/31/2015","5/17/2015","NM","100 South Main","COUNTRY BANCORPORATION","2","0","0","2","0","Washington","26980","Iowa City, IA","10/17/1912","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","http://www.peoples-savings-bank.com","7","35607","4707","4176","15242","0","13954","184","0","190","140","0","1374","35607","32243","30272","26200","30272","82.0736338121182","854","0","1000","0","117","3364","3364","0","64","400","2900","0","188","0","239","33372","10989","35630.5","35630.5","22357","35620","1038","1038","0","0","1854","20","1000","0","8151","3264","184","8151","0"
"34973","0","2732565","2732574","Peoples Savings Bank","Indianola","IA","50125","3/31/2015","5/17/2015","NM","400 East Iowa Avenue","CENTRAL SOUTH BANCORPORATION, INC.","6","0","0","7","0","Warren","19780","Des Moines-West Des Moines, IA","11/20/1998","11/20/1998","10/4/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.mybankpsb.com","45","220027","28477","21690","96880","0","81093","1135","0","4711","539","2882","5445","220027","199632","192252","147610","192252","77.527143391988","0","0","6500","0","880","20395","20395","0","400","12261","7734","0","373","0","1122","199663","118878","210902.5","210902.5","105038","197818","3099","1479","1225","395","5319","3834","6500","0","19263","17973","1135","19263","952"
"14868","11728","136048","1210468","Peoples Savings Bank","Wellsburg","IA","50680","3/31/2015","5/17/2015","NM","414 N Adams St","PSB CORPORATION","3","0","0","2","0","Grundy","47940","Waterloo-Cedar Falls, IA","1/1/1934","10/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.bankpsb.com","23","103473","952","0","31653","3353","61562","1244","0","1189","70","18","4676","103473","95131","82348","74358","82348","90.7766931425453","0","0","11788","0","995","8342","8342","0","500","1250","6592","0","2111","134","1008","96568","37882","103589.5","103589.5","72556","104070","1915","1915","0","0","5428","979","11788","0","8279","8611","912","8279","0"
"15264","12921","242257","0","Peoples Savings Bank of Rhineland","Rhineland","MO","65069","3/31/2015","5/17/2015","NM","101 Bluff Street","","7","0","0","4","0","Montgomery","","","8/12/1935","8/21/1935","10/17/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","www.ourpsb.com","70","215392","9046","1610","41801","0","151828","1523","0","8661","0","0","4056","215392","195952","195422","153797","195422","84.9718612503837","0","0","0","0","530","19440","19440","0","50","600","18790","0","1399","0","825","195239","105123","213258.5","213258.5","148896","215675","2330","665","0","1665","5188","0","0","0","14407","19454","1523","14407","0"
"7514","9249","278818","1139541","Peoples Security Bank and Trust Company","Scranton","PA","18503","3/31/2015","5/17/2015","NM","150 North Washington Avenue","PEOPLES FINANCIAL SERVICES CORPORATION","27","0","1","4","0","Lackawanna","42540","Scranton-Wilkes-Barre-Hazleton, PA","1/1/1905","1/1/1934","8/6/2014","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","www.psbt.com","341","1708424","26900","10419","294472","8625","1229473","10803","0","26116","324","69188","53326","1708424","1465512","1416366","1111242","1416366","83.7669221756377","0","0","32318","0","16828","242912","242912","0","1485","168955","72472","0","10811","0","4922","1542989","787136","1721993","1721993","1175831","1641445","30243","11331","0","18912","25891","27547","32318","3101","234784","178627","10803","234784","0"
"850","0","601733","1426906","Peoples Southern Bank","Clanton","AL","35045","3/31/2015","5/17/2015","SM","620 Second Avenue North","PSB BANCSHARES, INC.","3","0","0","7","1","Chilton","13820","Birmingham-Hoover, AL","1/1/1901","1/1/1934","2/24/2011","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","http://www.PEOPLESSOUTHERN.COM","46","167583","17407","9043","93578","2620","51041","1205","0","1762","0","0","1175","167583","144383","144148","101702","144148","71.0095166749903","0","0","0","0","235","23200","23200","0","10","1502","21688","0","249","0","181","156282","36610","165306","165306","75397","163299","0","0","0","0","11877","75","0","0","5759","22236","945","5759","0"
"9950","15335","373058","1842971","Peoples State Bank","Summit","SD","57266","3/31/2015","5/17/2015","NM","401 Maple St","NORTHEAST BANCORP, INC.","3","0","0","2","1","Roberts","","","9/12/1927","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","www.peoplesstatesd.com","12","60177","4354","2232","10547","2000","41836","686","0","206","0","0","1234","60177","53195","52539","47237","52539","91.1750171063636","0","0","500","0","156","6982","6982","0","50","3000","3932","0","1469","0","943","56615","11913","60111","60111","59927","59332","0","0","0","0","1056","0","500","0","6575","6742","0","6575","0"
"34702","0","2650333","2650324","Peoples State Bank","Lake City","FL","32025","3/31/2015","5/17/2015","NM","350 Sw Main Boulevard","PSB BANCGROUP, INC.","2","0","0","4","0","Columbia","","","4/28/1999","4/28/1999","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Gainesville","Atlanta","Southern","Southeast","www.psb.biz","25","70361","9006","5410","4591","0","51850","1203","0","3341","532","0","1041","70361","63427","63200","52348","63200","90.3999746951557","0","0","0","0","227","6934","6934","0","2100","3800","1034","0","1110","0","191","61851","8715","69490","69490","53793","68638","0","0","0","0","1469","942","0","0","4455","6587","678","4455","0"
"15939","11045","660066","0","Peoples State Bank","Rocksprings","TX","78880","3/31/2015","5/17/2015","NM","101 Main Street","","1","0","0","2","1","Edwards","","","5/1/1943","5/1/1943","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","www.psbrocksprings.com","6","74404","4402","23","38277","4000","26406","67","0","919","0","0","400","74404","65767","65701","45800","65701","74.2281531977054","0","0","0","0","66","8637","8637","0","585","2415","5637","0","0","0","309","68706","8425","74049","74049","31200","73336","0","0","0","0","2288","0","0","0","264","8268","67","264","0"
"13196","11832","238250","1123821","Peoples State Bank","Westhope","ND","58793","3/31/2015","5/17/2015","NM","110 Main St","PEOPLES STATE HOLDING COMPANY","2","0","0","2","1","Bottineau","","","6/12/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","","13","77417","11658","8824","33968","2000","27459","839","0","74","0","0","2258","77417","69125","69106","38832","69106","69.1765761073981","0","0","0","0","19","8292","8292","0","750","750","6792","0","0","0","714","72251","21757","76171.5","76171.5","39039","76845","1390","1390","0","0","9248","0","0","0","17319","7924","496","17319","0"
"17138","10208","991854","1053526","Peoples State Bank","Blair","OK","73526","3/31/2015","5/17/2015","NM","117 East Main Street","H. PAT HENSON COMPANY, THE","2","0","0","4","1","Jackson","","","8/25/1952","8/25/1952","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","http://www.psbokonline.com","12","17397","1426","651","2714","1286","11492","132","0","260","0","0","219","17397","15808","15801","10877","15801","92.2819004238629","0","0","0","0","7","1589","1589","0","156","941","492","0","4","0","157","16143","3840","17222","17222","14123","17264","0","0","0","0","251","0","0","0","1390","1593","132","1390","0"
"18569","14149","340144","2321419","Peoples State Bank","Wausau","WI","54401","3/31/2015","5/17/2015","NM","1905 West Stewart Avenue","PSB HOLDINGS, INC.","9","0","0","4","0","Marathon","48140","Wausau, WI","8/1/1962","8/1/1962","4/14/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","www.bankpeoples.com","143","740614","16825","7213","159504","1","529093","6451","0","10058","1421","1913","21799","740614","668265","598667","499887","598667","81.7839378471927","10113","0","53634","0","5851","72349","72349","0","1805","27906","42638","0","8161","158","2214","695811","202521","737168","737168","548992","728624","13330","13330","0","0","68208","18555","53634","1007","124503","71066","6501","124503","20221"
"12814","10276","262844","1209499","Peoples State Bank","Prairie Du Chien","WI","53821","3/31/2015","5/17/2015","NM","301 E Blackhawk Ave","PEOPLES BANCORP, INC.","14","0","1","2","1","Crawford","","","1/22/1915","1/1/1934","6/14/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","http://www.peoplesfinancial.com","118","633027","14554","2526","186570","932","400567","6695","0","6102","80","6713","17509","633027","566534","539103","467678","539103","82.419732227712","18876","0","6863","0","1692","66493","66493","0","750","17940","47803","0","4102","0","3953","590595","159392","636421.5","636421.5","422104","631774","12185","8533","0","3652","67288","25917","6863","0","75275","58979","5294","75275","0"
"14898","17909","146850","2935496","Peoples State Bank","Mc Donald","KS","67745","3/31/2015","5/17/2015","NM","304 Rawlins Avenue","BIG MAC BANCSHARES, INC.","5","0","0","2","1","Rawlins","","","4/30/1930","12/3/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","http://www.psbonline.net","28","133958","7944","7012","6177","136","112225","1708","0","2218","759","0","4499","133958","121576","111455","90142","111455","83.3655792622848","0","0","9500","0","621","12382","12382","0","250","4131","8001","0","1046","0","1762","125550","16733","134582","134582","119476","135541","2190","5","1184","1001","14512","1887","9500","0","17195","12337","1496","17195","0"
"13992","0","505242","1203684","Peoples State Bank","Winfield","IA","52659","3/31/2015","5/17/2015","NM","109 South Locust Street","PEOPLES HOLDING CORP.","1","0","0","8","1","Henry","","","1/1/1934","3/8/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.peoplesstatebk.com","6","28565","710","0","14297","1140","11695","139","0","536","22","0","165","28565","25790","25700","21091","25700","91.4956467661692","0","0","0","0","90","2775","2775","0","200","800","1775","0","593","0","129","27132","14862","28422","28422","14460","28240","0","0","0","0","300","511","0","0","15","2685","139","15","0"
"10345","0","586960","1131899","Peoples State Bank","Shepherd","TX","77371","3/31/2015","5/17/2015","NM","5850 Highway 59 South","AMTEX BANCSHARES, INC.","3","0","0","7","0","San Jacinto","","","9/21/1921","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","http://www.psbtexas.com","29","116331","4391","253","48939","17069","41692","489","0","3077","62","0","1101","116331","106821","106410","83981","106410","72.5985435752878","0","0","0","0","411","9510","9510","0","290","3710","5510","0","0","0","359","107953","22549","113137.5","113137.5","52269","114038","0","0","0","0","10499","58","0","0","5060","9212","498","5060","0"
"26911","15657","173548","1141469","Peoples State Bank","Albia","IA","52531","3/31/2015","5/17/2015","NM","102 South Main","PEOPLES TRI-COUNTY BANCORPORATION","1","0","0","2","1","Monroe","","","2/19/1987","2/19/1987","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","http://www.peoplesiowa.com","19","92941","6518","2877","40054","0","42463","657","0","968","64","0","2874","92941","79547","71373","59947","71373","78.0464582254022","250","0","7374","0","550","13394","13394","0","1000","1000","11394","0","202","0","738","85394","41685","91194.5","91194.5","49503","91373","1134","1134","0","0","11962","4601","7374","0","3369","12502","619","3369","0"
"19604","13209","1013735","1081622","Peoples State Bank & Trust","Baxley","GA","31513","3/31/2015","5/17/2015","NM","72 East Parker Street","SOUTH BANKING COMPANY","1","0","0","4","0","Appling","","","7/1/1966","7/1/1966","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","http://www.psbbaxley.com","26","79591","17628","16196","5682","0","51895","848","0","2305","1314","0","767","79591","70297","69200","51965","69200","90.382393715342","0","0","0","0","1097","9294","9294","0","319","6600","2375","0","1178","0","395","73773","16485","78856","78856","62184","79023","0","0","0","0","2577","20","0","0","13857","9270","778","13857","0"
"10075","0","33839","2128896","Peoples State Bank of Colfax","Colfax","IL","61728","3/31/2015","5/17/2015","NM","101 West Main Street","PEOPLES FINANCIAL CORPORATION","1","0","0","2","0","Mclean","14010","Bloomington, IL","6/1/1892","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","http://www.psbofcolfax.com","7","34411","9072","7566","8656","0","16230","92","0","137","0","0","316","34411","30480","30296","25740","30296","93.4202276852005","0","0","0","0","184","3931","3931","0","200","550","3181","0","0","0","164","32452","4057","35580.5","35580.5","16854","34791","0","0","0","0","0","240","0","0","1809","3842","92","1809","0"
"1701","9376","501758","2261805","Peoples State Bank of Commerce","Nolensville","TN","37135","3/31/2015","5/17/2015","NM","7122 Nolensville Road","COMMERCE BANCSHARES, INC.","5","0","1","4","0","Williamson","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","6/1/1916","1/1/1934","3/23/2011","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","http://www.psboc.com","39","151693","25303","20916","27075","1650","88293","1765","0","5111","2599","0","1662","151693","143451","143187","122540","143187","88.5386339358649","0","0","0","0","264","8242","8242","0","60","33218","-25036","0","3168","0","396","137934","39201","148912.5","148912.5","101533","150381","0","0","0","0","13338","224","0","787","16378","8591","1275","16378","0"
"10719","0","530851","3584293","Peoples State Bank of Hallettsville","Hallettsville","TX","77964","3/31/2015","5/17/2015","NM","116 East Third Street","BOZKA INVESTMENTS, LTD.","1","0","0","2","0","Lavaca","","","1/18/1929","1/1/1934","3/31/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","http://www.psbhallettsville.com","27","289880","90757","84927","137072","0","58694","625","0","1514","0","0","1843","289880","260778","255825","213452","255825","70.9962779689349","0","0","3662","0","1291","29102","29102","0","1600","3200","24302","0","361","0","1136","280693","134919","288873","288873","73742","286702","0","0","0","0","53342","4995","3662","0","10380","27232","625","10380","0"
"1923","0","957551","1128871","Peoples State Bank of Madison Lake","Madison Lake","MN","56063","3/31/2015","5/17/2015","NM","500 Main Street","VAN DEUSEN BANCORP, INC.","2","0","0","4","0","Blue Earth","31860","Mankato-North Mankato, MN","11/15/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","www.psbmadlake.com","7","22824","5336","2940","1546","1034","13968","207","0","480","0","0","460","22824","20851","20809","16794","20809","98.7177640109494","0","0","0","0","42","1973","1973","0","125","2875","-1027","0","388","0","144","19488","942","23268","23268","14730","22918","180","180","0","0","333","41","0","0","254","1963","182","254","0"
"15165","14659","262956","3072017","Peoples State Bank of Munising","Munising","MI","49862","3/31/2015","5/17/2015","NM","100 East Superior Street","PEOPLES STATE BANCORP, INC.","6","0","0","4","0","Alger","","","6/7/1910","5/29/1935","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","http://www.bankatpsb.com","31","122928","5991","180","30595","0","72525","1998","0","1296","1029","4069","7423","122928","105631","102422","84646","102422","87.0666276460833","0","0","1000","0","2209","17297","17235","0","300","10000","6935","62","3719","0","620","103300","21009","122114.5","122114.5","73601","119220","4839","4485","0","354","7312","354","1000","0","882","15108","1998","882","0"
"1100","10666","786555","1427640","Peoples State Bank of Plainview","Plainview","MN","55964","3/31/2015","5/17/2015","SM","100 4th Avenue S.E.","WRZ BANKSHARES, INC.","6","0","1","2","1","Wabasha","40340","Rochester, MN","6/29/1925","1/1/1934","10/2/2007","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.peoplesstatebank.com","39","195299","4138","1628","60699","116","122215","1576","0","1874","202","0","6055","195299","177149","162735","135661","162735","85.4555504375864","0","0","11013","0","3401","18150","18150","0","900","9600","7650","0","1325","0","842","184658","84484","195719","195719","129247","196753","3859","2952","0","907","10753","1222","10800","334","2779","17251","1576","2779","0"
"10250","0","713252","4412151","Peoples State Bank of Velva","Velva","ND","58790","3/31/2015","5/17/2015","NM","101 N. Main","BEALL BANCSHARES INC.","2","0","0","2","1","Mchenry","","","1/1/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","http://www.psbvelva.com","21","111035","8234","4218","8801","0","89063","992","0","3061","0","0","1876","111035","101218","94011","77650","94011","91.7257783629954","0","0","6975","0","232","9817","9817","0","300","3500","6017","0","0","0","921","102082","26869","109650.5","109650.5","91769","109543","506","0","0","506","8639","418","6975","0","16592","9536","992","16592","0"
"8840","0","192651","1125124","Peoples State Bank of Wells","Wells","MN","56097","3/31/2015","5/17/2015","NM","98 3rd Street Se","PEOPLES EQUITY CORPORATION","1","0","0","2","1","Faribault","","","2/29/1924","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","www.peoplesstatebankwells.com","6","30669","6206","5489","2372","310","20760","167","0","785","0","0","236","30669","26947","26928","21771","26928","98.3069725996881","0","0","0","0","19","3722","3722","0","350","1900","1472","0","32","0","203","28931","7645","30323","30323","26801","30286","0","0","0","0","0","442","0","0","4287","3658","167","4287","0"
"17174","0","838155","2359328","Peoples State Bank, Fairmount, N. D.","Fairmount","ND","58030","3/31/2015","5/17/2015","NM","201 Maine Avenue","DAKOTAH BANKSHARES, INC.","2","0","0","2","0","Richland","","","1/2/1953","1/2/1953","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.peoples-state.com","8","25295","2098","0","8268","0","14439","147","0","222","0","0","268","25295","23444","23346","16177","23346","86.8567514341981","0","0","0","0","98","1851","1851","0","150","950","751","0","7","0","211","22707","8452","26489","26489","15757","26270","0","0","0","0","0","594","0","0","1805","1763","147","1805","0"
"14692","11132","968249","1203862","Peoples Trust & Savings Bank","Clive","IA","50325","3/31/2015","5/17/2015","NM","12701 University Avenue","GREEN CIRCLE INVESTMENTS, INC.","9","0","0","2","0","Polk","19780","Des Moines-West Des Moines, IA","3/17/1917","8/22/1934","12/3/2007","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","www.ptsbank.com","70","289698","9389","2075","54661","0","211632","2322","0","7478","1435","1611","3492","289698","263332","230684","194300","230684","76.7716808331817","8803","0","22790","0","1055","26366","26366","0","200","17036","9130","0","768","0","1898","268368","64115","287322","287322","220908","282020","0","0","0","0","40501","3254","22790","585","36011","24292","2322","36011","4099"
"11351","0","591740","1203910","Peoples Trust and Savings Bank","Riverside","IA","52327","3/31/2015","5/17/2015","NM","90 East Railroad Street","COUNTRY BANCORPORATION","1","0","0","8","0","Washington","26980","Iowa City, IA","3/20/1928","1/1/1934","2/11/2014","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","http://www.riverside-bank.com","5","29765","3251","2495","11105","0","14963","127","0","153","0","0","293","29765","27519","25049","18632","25049","85.4309656823623","308","0","2000","0","162","2246","2246","0","50","500","1696","0","0","0","164","28563","7413","29563.5","29563.5","19322","30184","0","0","0","0","570","278","2000","0","1774","2143","127","1774","0"
"13113","0","67142","3199790","Peoples Trust and Savings Bank","Boonville","IN","47601","3/31/2015","5/17/2015","NM","132 South Third Street","PEOPLES BANCSHARES CORP","3","0","0","4","1","Warrick","21780","Evansville, IN-KY","1/1/1895","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","http://www.ptsb-in.com","47","169296","4839","2018","51157","3600","102162","478","0","5270","306","34","1928","169296","141860","136614","125789","136614","80.0016094695335","0","0","5008","0","238","27436","27436","0","100","13674","13662","0","494","0","803","158937","125148","169293.5","169293.5","101020","166285","0","0","0","0","1537","1088","5000","0","10813","26613","478","10813","0"
